Russian Federation,2013,70.36585366
Rwanda,2013,63.39482927
Saudi Arabia,2013,74.17763415
Sudan,2013,63.16704878
Senegal,2013,65.8787561
Singapore,2013,82.24634146
Solomon Islands,2013,67.71892683
Sierra Leone,2013,50.36312195
El Salvador,2013,72.49814634
Somalia,2013,55.02302439
South Sudan,2013,55.22090244
Sao Tome and Principe,2013,66.2595122
Suriname,2013,70.99
Slovak Republic,2013,76.41219512
Slovenia,2013,80.32195122
Sweden,2013,81.95609756
Swaziland,2013,48.93792683
Syrian Arab Republic,2013,70.30153659
Chad,2013,51.1914878
Togo,2013,59.13236585
Thailand,2013,74.24692683
Tajikistan,2013,69.40017073
Turkmenistan,2013,65.45656098
Timor-Leste,2013,68.02090244
Tonga,2013,72.64034146
Trinidad and Tobago,2013,70.30529268
Tunisia,2013,74.04390244
Turkey,2013,74.90070732
Tanzania,2013,64.29182927
Uganda,2013,57.76768293
Ukraine,2013,71.1595122
Uruguay,2013,76.83619512
United States,2013,78.84146341
Uzbekistan,2013,68.222
St. Vincent and the Grenadines,2013,72.81087805
"Venezuela, RB",2013,74.07441463
Virgin Islands (U.S.),2013,79.62439024
Vietnam,2013,75.477
Vanuatu,2013,71.6692439
Samoa,2013,73.25039024
"Yemen, Rep.",2013,63.5835122
South Africa,2013,56.73658537
"Congo, Dem. Rep.",2013,58.27192683
Zambia,2013,59.23736585
Zimbabwe,2013,55.633
Aruba,2014,75.45109756
Afghanistan,2014,60.37446341
Angola,2014,52.26687805
Albania,2014,77.83046341
United Arab Emirates,2014,77.36817073
Argentina,2014,76.15860976
Armenia,2014,74.67570732
Antigua and Barbuda,2014,75.93763415
Australia,2014,82.25121951
Austria,2014,81.33658537
Azerbaijan,2014,70.76321951
Burundi,2014,56.69202439
Belgium,2014,80.58780488
Benin,2014,59.51058537
Burkina Faso,2014,58.58846341
Bangladesh,2014,71.62590244
Bulgaria,2014,75.40731707
Bahrain,2014,76.68326829
"Bahamas, The",2014,75.23365854
Bosnia and Herzegovina,2014,76.4332439
Belarus,2014,72.97560976
Belize,2014,70.07743902
Bolivia,2014,68.344
Brazil,2014,74.40187805
Barbados,2014,75.49641463
Brunei Darussalam,2014,78.80958537
Bhutan,2014,69.4712439
Botswana,2014,64.4292439
Central African Republic,2014,50.65778049
Canada,2014,81.95660976
Switzerland,2014,82.84878049
Channel Islands,2014,80.6064878
Chile,2014,81.49619512
China,2014,75.78226829
Cote d'Ivoire,2014,51.55958537
Cameroon,2014,55.4927561
"Congo, Rep.",2014,62.31114634
Colombia,2014,73.99314634
Comoros,2014,63.25685366
Cabo Verde,2014,73.147
Costa Rica,2014,79.40270732
Cuba,2014,79.39082927
Cyprus,2014,80.13156098
Czech Republic,2014,78.27560976
Germany,2014,80.84390244
Djibouti,2014,62.0155122
Denmark,2014,80.54878049
Dominican Republic,2014,73.50002439
Algeria,2014,74.80809756
Ecuador,2014,75.8724878
"Egypt, Arab Rep.",2014,71.12170732
Eritrea,2014,63.66302439
Spain,2014,83.07804878
Estonia,2014,77.23902439
Ethiopia,2014,64.03502439
Finland,2014,81.12926829
Fiji,2014,70.08912195
France,2014,82.37317073
"Micronesia, Fed. Sts.",2014,69.10107317
Gabon,2014,64.38339024
United Kingdom,2014,81.05609756
Georgia,2014,74.66863415
Ghana,2014,61.31163415
Guinea,2014,58.73343902
"Gambia, The",2014,60.22843902
Guinea-Bissau,2014,55.16004878
Equatorial Guinea,2014,57.64704878
Greece,2014,81.28536585
Grenada,2014,73.36631707
Guatemala,2014,71.72241463
Guam,2014,79.12602439
Guyana,2014,66.40641463
"Hong Kong SAR, China",2014,83.9804878
Honduras,2014,73.13570732
Croatia,2014,77.32926829
Haiti,2014,62.74743902
Hungary,2014,75.87317073
Indonesia,2014,68.8884878
India,2014,68.01380488
Ireland,2014,81.15365854
"Iran, Islamic Rep.",2014,75.38931707
Iraq,2014,69.39968293
Iceland,2014,82.06097561
Italy,2014,82.6902439
Jamaica,2014,75.6535122
Jordan,2014,74.05214634
Japan,2014,83.58780488
Kazakhstan,2014,71.62
Kenya,2014,61.57636585
Kyrgyz Republic,2014,70.40243902
Cambodia,2014,68.21229268
Kiribati,2014,65.95168293
"Korea, Rep.",2014,82.15585366
Kuwait,2014,74.58502439
Lao PDR,2014,66.11736585
Lebanon,2014,79.37309756
Liberia,2014,60.83441463
Libya,2014,71.71612195
St. Lucia,2014,75.04685366
Sri Lanka,2014,74.79480488
Lesotho,2014,49.70058537
Lithuania,2014,73.96585366
Luxembourg,2014,82.20731707
Latvia,2014,74.18780488
"Macao SAR, China",2014,80.55309756
Morocco,2014,74.01609756
Moldova,2014,71.45587805
Madagascar,2014,65.08560976
Maldives,2014,76.77282927
Mexico,2014,76.72185366
"Macedonia, FYR",2014,75.34239024
Mali,2014,57.98626829
Malta,2014,81.74634146
Myanmar,2014,65.85785366
Montenegro,2014,76.18070732
Mongolia,2014,69.46390244
Mozambique,2014,55.02595122
Mauritania,2014,63.01658537
Mauritius,2014,74.19439024
Malawi,2014,62.72163415
Malaysia,2014,74.71829268
Namibia,2014,64.68019512
New Caledonia,2014,77.57317073
Niger,2014,61.4584878
Nigeria,2014,52.75426829
Nicaragua,2014,74.81014634
Netherlands,2014,81.30487805
Norway,2014,81.75121951
Nepal,2014,69.60468293
New Zealand,2014,81.40487805
Oman,2014,77.08509756
Pakistan,2014,66.18336585
Panama,2014,77.59514634
Peru,2014,74.52553659
Philippines,2014,68.26563415
Papua New Guinea,2014,62.60692683
Poland,2014,77.25365854
Puerto Rico,2014,79.37473171
